date,fund,company,ticker,shares,market value($),weight(%)
11/18/2020,ARKF,SQUARE INC - A,SQ,625280.0,116014451.2,10.48
11/18/2020,ARKF,PINTEREST INC- CLASS A,PINS,855232.0,55119702.4,4.9799999999999995
11/18/2020,ARKF,MERCADOLIBRE INC,MELI,37004.0,48774602.36,4.41
11/18/2020,ARKF,ZILLOW GROUP INC - C,Z,431659.0,44132816.16,3.9900000000000007
11/18/2020,ARKF,INTERCONTINENTAL EXCHANGE IN,ICE,444418.0,44201814.28,3.9900000000000007
11/18/2020,ARKF,TENCENT HOLDINGS LTD-UNS ADR,TCEHY,569257.0,42961825.79,3.88
11/18/2020,ARKF,LENDINGTREE INC,TREE UW,135253.0,38772977.51,3.5000000000000004
11/18/2020,ARKF,ADYEN NV,ADYEN,20154.0,38057517.78,3.44
11/18/2020,ARKF,PAYPAL HOLDINGS INC,PYPL,199590.0,37946050.8,3.4300000000000006
11/18/2020,ARKF,SEA LTD-ADR,SE,227582.0,37587443.12,3.4000000000000004
11/18/2020,ARKF,MEITUAN-CLASS B,3690,908215.0,35144239.14,3.17
11/18/2020,ARKF,ALIBABA GROUP HOLDING-SP ADR,BABA,134138.0,34316524.54,3.1
11/18/2020,ARKF,TWILIO INC - A,TWLO,93679.0,26129883.47,2.36
11/18/2020,ARKF,AMAZON.COM INC,AMZN,8231.0,25561041.26,2.31
11/18/2020,ARKF,APPLE INC,AAPL,214434.0,25309645.02,2.29
11/18/2020,ARKF,FACEBOOK INC-CLASS A,FB,92506.0,25158856.82,2.27
11/18/2020,ARKF,ZHONGAN ONLINE P&C INSURAN-H,6060,4915045.0,24566507.85,2.22
11/18/2020,ARKF,SNAP INC - A,SNAP,599740.0,24367436.2,2.2
11/18/2020,ARKF,DOCUSIGN INC,DOCU,111550.0,23907396.0,2.16
11/18/2020,ARKF,Z HOLDINGS CORP,4689,3985507.0,22192659.94,2.0
11/18/2020,ARKF,SPLUNK INC,SPLK,107080.0,20677148.0,1.87
