date,fund,company,ticker,shares,market value($),weight(%)
11/4/2020,ARKF,SQUARE INC - A,SQ,544431.0,93255585.99,9.68
11/4/2020,ARKF,PINTEREST INC- CLASS A,PINS,824755.0,50681194.75,5.26
11/4/2020,ARKF,MERCADOLIBRE INC,MELI,36339.0,47810858.91,4.96
11/4/2020,ARKF,TENCENT HOLDINGS LTD-UNS ADR,TCEHY,495653.0,39012847.63,4.05
11/4/2020,ARKF,LENDINGTREE INC,TREE UW,109632.0,38237448.96,3.9699999999999998
11/4/2020,ARKF,INTERCONTINENTAL EXCHANGE IN,ICE,386958.0,38061188.88,3.95
11/4/2020,ARKF,SEA LTD-ADR,SE,198137.0,35062323.52,3.64
11/4/2020,ARKF,ALIBABA GROUP HOLDING-SP ADR,BABA,116783.0,34533900.93,3.58
11/4/2020,ARKF,PAYPAL HOLDINGS INC,PYPL,173785.0,33764687.65,3.5000000000000004
11/4/2020,ARKF,ADYEN NV,ADYEN,17554.0,33455486.16,3.47
11/4/2020,ARKF,ZILLOW GROUP INC - C,Z,330442.0,33027677.9,3.4300000000000006
11/4/2020,ARKF,MEITUAN-CLASS B,3690,791215.0,32009291.06,3.32
11/4/2020,ARKF,Z HOLDINGS CORP,4689,4473914.0,27353308.58,2.8400000000000003
11/4/2020,ARKF,AMAZON.COM INC,AMZN,7913.0,25647299.08,2.6599999999999997
11/4/2020,ARKF,TWILIO INC - A,TWLO,81559.0,24972550.21,2.59
11/4/2020,ARKF,SNAP INC - A,SNAP,577391.0,24244648.09,2.52
11/4/2020,ARKF,FACEBOOK INC-CLASS A,FB,80546.0,23147309.48,2.4
11/4/2020,ARKF,APPLE INC,AAPL,186679.0,21458751.05,2.23
11/4/2020,ARKF,ZHONGAN ONLINE P&C INSURAN-H,6060,4278045.0,21316870.7,2.21
11/4/2020,ARKF,SPLUNK INC,SPLK,93235.0,19300577.35,2.0
11/4/2020,ARKF,DOCUSIGN INC,DOCU,74003.0,17391445.03,1.8000000000000003
11/4/2020,ARKF,INTUIT INC,INTU,48561.0,16656423.0,1.73
11/4/2020,ARKF,WORKDAY INC-CLASS A,WDAY,61339.0,13202606.36,1.37
11/4/2020,ARKF,LIGHTSPEED POS INC-SUB VOTE,LSPD,366596.0,12680686.63,1.32
11/4/2020,ARKF,TAIWAN SEMICONDUCTOR-SP ADR,TSM,137466.0,12296333.7,1.28
11/4/2020,ARKF,GUIDEWIRE SOFTWARE INC,GWRE,118385.0,12087108.5,1.25
11/4/2020,ARKF,SLACK TECHNOLOGIES INC- CL A,WORK,451662.0,11801928.06,1.22
11/4/2020,ARKF,PINDUODUO INC-ADR,PDD,100287.0,11057644.62,1.15
11/4/2020,ARKF,HDFC BANK LTD-ADR,HDB,178353.0,10958008.32,1.1400000000000001
11/4/2020,ARKF,SBI HOLDINGS INC,8473,464074.0,10976328.07,1.1400000000000001
11/4/2020,ARKF,SCHWAB (CHARLES) CORP,SCHW,264196.0,10789764.64,1.12
11/4/2020,ARKF,NVIDIA CORP,NVDA,18824.0,10386518.48,1.08
11/4/2020,ARKF,SOCIAL CAPITAL HEDOSOPHIA-A,IPOB,554113.0,10084856.6,1.05
11/4/2020,ARKF,LENDINGCLUB CORP,LC,1879598.0,10037053.32,1.04
11/4/2020,ARKF,INTERACTIVE BROKERS GRO-CL A,IBKR,204519.0,9872132.13,1.02
11/4/2020,ARKF,JD.COM INC-ADR,JD,107648.0,9614042.88,1.0
11/4/2020,ARKF,TRANSUNION,TRU,103979.0,9111679.77,0.95
11/4/2020,ARKF,YEAHKA LTD,9923,1770800.0,8983443.78,0.9299999999999999
11/4/2020,ARKF,DISCOVERY LTD,DSY,1259773.0,9003980.45,0.9299999999999999
11/4/2020,ARKF,VERISK ANALYTICS INC,VRSK,42066.0,8261341.74,0.86
11/4/2020,ARKF,TCS GROUP HOLDING-GDR REG S,,311797.0,8247030.65,0.86
11/4/2020,ARKF,SILVERGATE CAPITAL CORP-CL A,SI,274943.0,6601381.43,0.68
11/4/2020,ARKF,MORGAN STANLEY GOVT INSTL 8035,,5537261.5,5537261.5,0.57
11/4/2020,ARKF,MARKETAXESS HOLDINGS INC,MKTX,9138.0,5299308.96,0.55
11/4/2020,ARKF,ZSCALER INC,ZS,32574.0,4734630.9,0.49
11/4/2020,ARKF,SHOPIFY INC - CLASS A,SHOP,4295.0,4277820.0,0.44
