date,fund,company,ticker,shares,market value($),weight(%)
11/9/2020,ARKF,SQUARE INC - A,SQ,591703.0,108920688.24,10.489999999999998
11/9/2020,ARKF,PINTEREST INC- CLASS A,PINS,809305.0,46737363.75,4.5
11/9/2020,ARKF,MERCADOLIBRE INC,MELI,35006.0,46583184.32,4.49
11/9/2020,ARKF,ZILLOW GROUP INC - C,Z,408477.0,42530625.24,4.1
11/9/2020,ARKF,TENCENT HOLDINGS LTD-UNS ADR,TCEHY,538689.0,42319407.84,4.08
11/9/2020,ARKF,INTERCONTINENTAL EXCHANGE IN,ICE,420550.0,41306421.0,3.9800000000000004
11/9/2020,ARKF,LENDINGTREE INC,TREE UW,127990.0,38495552.3,3.71
11/9/2020,ARKF,MEITUAN-CLASS B,3690,859615.0,37168704.51,3.58
11/9/2020,ARKF,ALIBABA GROUP HOLDING-SP ADR,BABA,126929.0,36876682.37,3.55
11/9/2020,ARKF,SEA LTD-ADR,SE,215351.0,36411547.08,3.51
11/9/2020,ARKF,ADYEN NV,ADYEN,19074.0,35644334.72,3.4300000000000006
11/9/2020,ARKF,PAYPAL HOLDINGS INC,PYPL,188871.0,34888251.12,3.36
11/9/2020,ARKF,Z HOLDINGS CORP,4689,4861514.0,30610814.13,2.9499999999999997
11/9/2020,ARKF,AMAZON.COM INC,AMZN,8597.0,27026732.78,2.6
11/9/2020,ARKF,ZHONGAN ONLINE P&C INSURAN-H,6060,4650445.0,25434886.16,2.45
11/9/2020,ARKF,FACEBOOK INC-CLASS A,FB,87538.0,24402968.26,2.35
11/9/2020,ARKF,TWILIO INC - A,TWLO,88653.0,24290922.0,2.34
11/9/2020,ARKF,APPLE INC,AAPL,202905.0,23601909.6,2.27
11/9/2020,ARKF,SNAP INC - A,SNAP,567529.0,23325441.9,2.25
11/9/2020,ARKF,SPLUNK INC,SPLK,101329.0,19892909.28,1.92
11/9/2020,ARKF,DOCUSIGN INC,DOCU,100760.0,19910176.0,1.92
11/9/2020,ARKF,INTUIT INC,INTU,52779.0,19007829.06,1.83
11/9/2020,ARKF,WORKDAY INC-CLASS A,WDAY,80369.0,17954434.6,1.73
11/9/2020,ARKF,LIGHTSPEED POS INC-SUB VOTE,LSPD,396996.0,15481440.76,1.49
11/9/2020,ARKF,GUIDEWIRE SOFTWARE INC,GWRE,128683.0,14058617.75,1.35
11/9/2020,ARKF,TAIWAN SEMICONDUCTOR-SP ADR,TSM,149398.0,13300903.94,1.28
11/9/2020,ARKF,HDFC BANK LTD-ADR,HDB,193857.0,12941893.32,1.25
11/9/2020,ARKF,SCHWAB (CHARLES) CORP,SCHW,287148.0,12910174.08,1.24
11/9/2020,ARKF,SBI HOLDINGS INC,8473,505874.0,12793871.51,1.23
11/9/2020,ARKF,SLACK TECHNOLOGIES INC- CL A,WORK,490878.0,12659743.62,1.22
11/9/2020,ARKF,PINDUODUO INC-ADR,PDD,109019.0,11571276.66,1.11
11/9/2020,ARKF,SOCIAL CAPITAL HEDOSOPHIA-A,IPOB,602221.0,11430154.58,1.1
11/9/2020,ARKF,DISCOVERY LTD,DSY,1369189.0,11176889.6,1.08
11/9/2020,ARKF,NVIDIA CORP,NVDA,20458.0,11154315.34,1.0699999999999998
11/9/2020,ARKF,INTERACTIVE BROKERS GRO-CL A,IBKR,222303.0,11001775.47,1.06
11/9/2020,ARKF,TRANSUNION,TRU,113023.0,10788045.35,1.04
11/9/2020,ARKF,LENDINGCLUB CORP,LC,1879598.0,10582136.74,1.02
11/9/2020,ARKF,YEAHKA LTD,9923,1922800.0,10293229.11,0.9900000000000001
11/9/2020,ARKF,JD.COM INC-ADR,JD,116996.0,9928280.56,0.96
11/9/2020,ARKF,TCS GROUP HOLDING-GDR REG S,,338891.0,9556726.2,0.9199999999999999
11/9/2020,ARKF,VERISK ANALYTICS INC,VRSK,45714.0,8974115.34,0.86
11/9/2020,ARKF,SHOPIFY INC - CLASS A,SHOP,8632.0,7791243.2,0.75
11/9/2020,ARKF,SILVERGATE CAPITAL CORP-CL A,SI,298807.0,7631530.78,0.74
11/9/2020,ARKF,MARKETAXESS HOLDINGS INC,MKTX,9936.0,5314170.24,0.51
11/9/2020,ARKF,MORGAN STANLEY GOVT INSTL 8035,,3315504.16,3315504.16,0.32
11/9/2020,ARKF,ZSCALER INC,ZS,600.0,77262.0,0.01
11/9/2020,ARKG,INVITAE CORP,NVTA,6276325.0,277601854.75,8.88
11/9/2020,ARKG,CRISPR THERAPEUTICS AG,CRSP,2707937.0,269845922.05,8.63
11/9/2020,ARKG,PACIFIC BIOSCIENCES OF CALIF,PACB,16159135.0,239963154.75,7.68
11/9/2020,ARKG,TWIST BIOSCIENCE CORP,TWST,1772158.0,169648685.34,5.43
11/9/2020,ARKG,CAREDX INC,CDNA,2334084.0,121792503.12,3.9
11/9/2020,ARKG,IOVANCE BIOTHERAPEUTICS INC,IOVA,3103085.0,121516808.6,3.8899999999999997
11/9/2020,ARKG,SERES THERAPEUTICS INC,MCRB,3567728.0,118591278.72,3.7900000000000005
11/9/2020,ARKG,EXACT SCIENCES CORP,EXAS,911485.0,112258492.6,3.5900000000000003
11/9/2020,ARKG,ARCTURUS THERAPEUTICS HOLDIN,ARCT UQ,3159395.0,109346660.95,3.5000000000000004
11/9/2020,ARKG,TELADOC HEALTH INC,TDOC,613753.0,109235758.94,3.49
11/9/2020,ARKG,PERSONALIS INC,PSNL,4171280.0,105157968.8,3.36
11/9/2020,ARKG,FATE THERAPEUTICS INC,FATE,1807703.0,91632465.07,2.9300000000000006
11/9/2020,ARKG,PURE STORAGE INC - CLASS A,PSTG,4704175.0,83452064.5,2.67
11/9/2020,ARKG,VERACYTE INC,VCYT,1887467.0,82991923.99,2.6599999999999997
11/9/2020,ARKG,CELLECTIS - ADR,CLLS,4631155.0,82897674.5,2.65
11/9/2020,ARKG,COMPUGEN LTD,CGEN,6069487.0,78053602.82,2.5
11/9/2020,ARKG,INTELLIA THERAPEUTICS INC,NTLA,2409636.0,69228842.28,2.21
11/9/2020,ARKG,INCYTE CORP,INCY,815250.0,66263520.0,2.12
11/9/2020,ARKG,EDITAS MEDICINE INC,EDIT,2026424.0,61623553.84,1.97
11/9/2020,ARKG,ILLUMINA INC,ILMN,199162.0,60881831.78,1.95
11/9/2020,ARKG,ACCOLADE INC,ACCD,1287655.0,51596335.85,1.6500000000000001
11/9/2020,ARKG,IONIS PHARMACEUTICALS INC,IONS,1000341.0,50117084.1,1.6
11/9/2020,ARKG,VERTEX PHARMACEUTICALS INC,VRTX,221619.0,49387794.15,1.58
11/9/2020,ARKG,CERUS CORP,CERS,8188288.0,45854412.8,1.47
11/9/2020,ARKG,ADAPTIVE BIOTECHNOLOGIES,ADPT,840433.0,40408018.64,1.29
11/9/2020,ARKG,10X GENOMICS INC-CLASS A,TXG,290043.0,38912168.88,1.24
11/9/2020,ARKG,TAKEDA PHARMACEUTIC-SP ADR,TAK UN,2077350.0,34878706.5,1.12
11/9/2020,ARKG,SCHRODINGER INC,SDGR,649185.0,34653495.3,1.11
11/9/2020,ARKG,GUARDANT HEALTH INC,GH,293720.0,33111055.6,1.06
11/9/2020,ARKG,NOVARTIS AG-SPONSORED ADR,NVS,379554.0,31855967.22,1.02
11/9/2020,ARKG,SYROS PHARMACEUTICALS INC,SYRS,3584815.0,31869005.35,1.02
11/9/2020,ARKG,PHREESIA INC,PHR,715871.0,30145327.81,0.96
11/9/2020,ARKG,CODEXIS INC,CDXS,1772991.0,27499090.41,0.88
11/9/2020,ARKG,CASTLE BIOSCIENCES INC,CSTL,562123.0,26858236.94,0.86
11/9/2020,ARKG,NANOSTRING TECHNOLOGIES INC,NSTG,554518.0,21565205.02,0.69
11/9/2020,ARKG,AQUABOUNTY TECHNOLOGIES,AQB,4850174.0,21098256.9,0.67
