date,fund,company,ticker,shares,market value($),weight(%)
11/16/2020,ARKF,SQUARE INC - A,SQ,614084.0,110019289.44,10.16
11/16/2020,ARKF,PINTEREST INC- CLASS A,PINS,839923.0,52595978.26,4.859999999999999
11/16/2020,ARKF,MERCADOLIBRE INC,MELI,36338.0,46741932.78,4.32
11/16/2020,ARKF,ZILLOW GROUP INC - C,Z,423928.0,45377253.12,4.190000000000002
11/16/2020,ARKF,INTERCONTINENTAL EXCHANGE IN,ICE,436462.0,43519626.02,4.02
11/16/2020,ARKF,LENDINGTREE INC,TREE UW,132832.0,43074760.96,3.9800000000000004
11/16/2020,ARKF,TENCENT HOLDINGS LTD-UNS ADR,TCEHY,559065.0,42393898.95,3.91
11/16/2020,ARKF,SEA LTD-ADR,SE,223505.0,39833061.1,3.6799999999999997
11/16/2020,ARKF,ADYEN NV,ADYEN,19794.0,38261174.71,3.53
11/16/2020,ARKF,PAYPAL HOLDINGS INC,PYPL,196017.0,37623502.98,3.47
11/16/2020,ARKF,MEITUAN-CLASS B,3690,892015.0,36629232.7,3.38
11/16/2020,ARKF,ALIBABA GROUP HOLDING-SP ADR,BABA,131735.0,34028467.85,3.1400000000000006
11/16/2020,ARKF,Z HOLDINGS CORP,4689,5045114.0,28220601.34,2.6100000000000003
11/16/2020,ARKF,AMAZON.COM INC,AMZN,8921.0,27932186.26,2.58
11/16/2020,ARKF,TWILIO INC - A,TWLO,92001.0,25624118.52,2.37
11/16/2020,ARKF,FACEBOOK INC-CLASS A,FB,90850.0,25343516.0,2.34
11/16/2020,ARKF,APPLE INC,AAPL,210591.0,25334097.3,2.34
11/16/2020,ARKF,ZHONGAN ONLINE P&C INSURAN-H,6060,4826845.0,24682500.21,2.2800000000000002
11/16/2020,ARKF,SNAP INC - A,SNAP,589003.0,23018237.24,2.13
11/16/2020,ARKF,DOCUSIGN INC,DOCU,104576.0,21765402.88,2.01
11/16/2020,ARKF,SPLUNK INC,SPLK,105163.0,20349040.5,1.8800000000000001
11/16/2020,ARKF,INTUIT INC,INTU,54777.0,19558675.62,1.81
11/16/2020,ARKF,WORKDAY INC-CLASS A,WDAY,83411.0,18764972.67,1.73
11/16/2020,ARKF,LIGHTSPEED POS INC-SUB VOTE,LSPD,411396.0,16385472.94,1.51
11/16/2020,ARKF,PINDUODUO INC-ADR,PDD,113141.0,16069416.23,1.48
11/16/2020,ARKF,TAIWAN SEMICONDUCTOR-SP ADR,TSM,155050.0,15391813.5,1.4200000000000002
11/16/2020,ARKF,GUIDEWIRE SOFTWARE INC,GWRE,133561.0,14746470.01,1.3599999999999999
11/16/2020,ARKF,SCHWAB (CHARLES) CORP,SCHW,298009.0,13973642.01,1.29
11/16/2020,ARKF,SBI HOLDINGS INC,8473,525674.0,13488101.58,1.25
11/16/2020,ARKF,SLACK TECHNOLOGIES INC- CL A,WORK,509454.0,13281465.78,1.23
11/16/2020,ARKF,INTERACTIVE BROKERS GRO-CL A,IBKR,230709.0,12615168.12,1.16
11/16/2020,ARKF,JD.COM INC-ADR,JD,146464.0,12487520.64,1.15
11/16/2020,ARKF,HDFC BANK LTD-ADR,HDB,170488.0,11715935.36,1.08
11/16/2020,ARKF,SOCIAL CAPITAL HEDOSOPHIA-A,IPOB,625001.0,11556268.49,1.0699999999999998
11/16/2020,ARKF,DISCOVERY LTD,DSY,1420984.0,11594988.42,1.0699999999999998
11/16/2020,ARKF,NVIDIA CORP,NVDA,21232.0,11478231.52,1.06
11/16/2020,ARKF,TRANSUNION,TRU,117307.0,11255606.65,1.04
11/16/2020,ARKF,LENDINGCLUB CORP,LC,1879598.0,10544544.78,0.97
11/16/2020,ARKF,TCS GROUP HOLDING-GDR REG S,,351712.0,10481017.6,0.97
11/16/2020,ARKF,YEAHKA LTD,9923,1994800.0,9840414.76,0.91
11/16/2020,ARKF,VERISK ANALYTICS INC,VRSK,47442.0,9737470.5,0.9000000000000001
11/16/2020,ARKF,SILVERGATE CAPITAL CORP-CL A,SI,310111.0,8819556.84,0.8100000000000002
11/16/2020,ARKF,SHOPIFY INC - CLASS A,SHOP,8956.0,8232534.32,0.76
11/16/2020,ARKF,MARKETAXESS HOLDINGS INC,MKTX,10314.0,5383804.86,0.5
