date,fund,company,ticker,cusip,shares,market value($),weight(%)
4/26/2021,ARKK,TESLA INC,TSLA,88160R101,3360975.0,2451495165.0,10.21
4/26/2021,ARKK,TELADOC HEALTH INC,TDOC,87918A105,7957020.0,1451758299.0,6.05
4/26/2021,ARKK,ROKU INC,ROKU,77543R102,3570596.0,1274238594.52,5.31
4/26/2021,ARKK,SQUARE INC - A,SQ,852234103,5128718.0,1263869976.74,5.26
4/26/2021,ARKK,ZILLOW GROUP INC - C,Z,98954M200,6493347.0,889588539.0,3.71
4/26/2021,ARKK,ZOOM VIDEO COMMUNICATIONS-A,ZM,98980L101,2489156.0,838546873.28,3.49
4/26/2021,ARKK,BAIDU INC - SPON ADR,BIDU,056752108,3473532.0,767442160.08,3.2
4/26/2021,ARKK,SPOTIFY TECHNOLOGY SA,SPOT,L8681T102,2674090.0,759735709.9,3.16
4/26/2021,ARKK,EXACT SCIENCES CORP,EXAS,30063P105,5378194.0,720462868.24,3.0
4/26/2021,ARKK,SHOPIFY INC - CLASS A,SHOP,82509L107,650451.0,714865162.53,2.98
4/26/2021,ARKK,TWILIO INC - A,TWLO,90138F102,1774571.0,682570989.44,2.84
4/26/2021,ARKK,CRISPR THERAPEUTICS AG,CRSP,H17182108,5045548.0,638514099.4,2.66
4/26/2021,ARKK,UNITY SOFTWARE INC,U,91332U101,6202305.0,635798285.55,2.65
4/26/2021,ARKK,DOCUSIGN INC,DOCU,256163106,2394042.0,538276403.28,2.24
4/26/2021,ARKK,INVITAE CORP,NVTA,46185L103,14509074.0,533933923.2,2.22
4/26/2021,ARKK,COINBASE GLOBAL INC -CLASS A,COIN,19260Q107,1740709.0,507590744.4,2.11
4/26/2021,ARKK,10X GENOMICS INC-CLASS A,TXG,88025U109,2326006.0,451128863.7,1.88
4/26/2021,ARKK,INTELLIA THERAPEUTICS INC,NTLA,45826J105,5366508.0,420143911.32,1.75
4/26/2021,ARKK,SEA LTD-ADR,SE,81141R100,1579080.0,408334297.2,1.7
4/26/2021,ARKK,IOVANCE BIOTHERAPEUTICS INC,IOVA,462260100,11534034.0,360784583.52,1.5
4/26/2021,ARKK,KE HOLDINGS INC,BEKE,482497104,6345626.0,357766393.88,1.49
4/26/2021,ARKK,PALANTIR TECHNOLOGIES INC-A,PLTR,69608A108,15104260.0,353590726.6,1.47
4/26/2021,ARKK,NINTENDO CO LTD-UNSPONS ADR,NTDOY,654445303,4844655.0,350995254.75,1.46
4/26/2021,ARKK,TWIST BIOSCIENCE CORP,TWST,90184D100,2622737.0,349138749.44,1.45
4/26/2021,ARKK,PURE STORAGE INC - CLASS A,PSTG,74624M102,16367682.0,342248230.62,1.43
4/26/2021,ARKK,BEAM THERAPEUTICS INC,BEAM,07373V105,3926302.0,301422204.54,1.26
4/26/2021,ARKK,IRIDIUM COMMUNICATIONS INC,IRDM,46269C102,7934182.0,298840965.03,1.24
4/26/2021,ARKK,INTERCONTINENTAL EXCHANGE IN,ICE,45866F104,2408688.0,292101593.76,1.22
4/26/2021,ARKK,PROTO LABS INC,PRLB,743713109,2584401.0,284129045.94,1.18
4/26/2021,ARKK,2U INC,TWOU,90214J101,6695102.0,271553337.12,1.13
4/26/2021,ARKK,FATE THERAPEUTICS INC,FATE,31189P102,3165989.0,270185501.26,1.13
4/26/2021,ARKK,TENCENT HOLDINGS LTD-UNS ADR,TCEHY,88032Q109,3270836.0,267554384.8,1.11
4/26/2021,ARKK,PAGERDUTY INC,PD,69553P100,6277345.0,265406146.6,1.11
4/26/2021,ARKK,TWITTER INC,TWTR,90184L102,3694533.0,247607601.66,1.03
4/26/2021,ARKK,NOVARTIS AG-SPONSORED ADR,NVS,66987V109,2733191.0,241258769.57,1.01
4/26/2021,ARKK,SYNOPSYS INC,SNPS,871607107,936343.0,235443447.35,0.98
4/26/2021,ARKK,DRAFTKINGS INC - CL A,DKNG,26142R104,3945674.0,229322572.88,0.96
4/26/2021,ARKK,TERADYNE INC,TER,880770102,1700196.0,223626779.88,0.93
4/26/2021,ARKK,LENDINGTREE INC,TREE UW,52603B107,958283.0,217568572.32,0.91
4/26/2021,ARKK,EDITAS MEDICINE INC,EDIT,28106W103,5531800.0,204178738.0,0.85
4/26/2021,ARKK,VERACYTE INC,VCYT,92337F107,4023867.0,198980223.15,0.83
4/26/2021,ARKK,PACIFIC BIOSCIENCES OF CALIF,PACB,69404D108,6031715.0,186741896.4,0.78
4/26/2021,ARKK,MATERIALISE NV-ADR,MTLS,57667T100,4793807.0,154983780.31,0.65
4/26/2021,ARKK,NANOSTRING TECHNOLOGIES INC,NSTG,63009R109,1943065.0,147876961.83,0.62
4/26/2021,ARKK,SERES THERAPEUTICS INC,MCRB,81750R102,6680626.0,136685607.96,0.57
4/26/2021,ARKK,TUSIMPLE HOLDINGS INC - A,TSP,90089L108,3354187.0,132658095.85,0.55
4/26/2021,ARKK,STRATASYS LTD,SSYS,M85548101,5381584.0,126467224.0,0.53
4/26/2021,ARKK,PACCAR INC,PCAR,693718108,1352740.0,126278279.0,0.53
4/26/2021,ARKK,BERKELEY LIGHTS INC,BLI,084310101,2440569.0,122126072.76,0.51
4/26/2021,ARKK,TRIMBLE INC,TRMB,896239100,1449310.0,119626047.4,0.5
4/26/2021,ARKK,REGENERON PHARMACEUTICALS,REGN,75886F107,220077.0,107538425.28,0.45
4/26/2021,ARKK,HUYA INC-ADR,HUYA,44852D108,5717742.0,105778227.0,0.44
4/26/2021,ARKK,UIPATH INC - CLASS A,PATH,90364P105,1345876.0,100725359.84,0.42
4/26/2021,ARKK,CERUS CORP,CERS,157085101,15844073.0,96331963.84,0.4
4/26/2021,ARKK,SKILLZ INC,SKLZ,83067L109,5227623.0,94985909.91,0.4
4/26/2021,ARKK,COMPUGEN LTD,CGEN,M25722105,8335774.0,72771307.02,0.3
4/26/2021,ARKK,SYROS PHARMACEUTICALS INC,SYRS,87184Q107,4202465.0,27484121.1,0.11
4/26/2021,ARKQ,TESLA INC,TSLA,88160R101,528829.0,385727872.6,11.49
4/26/2021,ARKQ,TRIMBLE INC,TRMB,896239100,2397089.0,197855726.06,5.89
4/26/2021,ARKQ,BAIDU INC - SPON ADR,BIDU,056752108,783752.0,173162166.88,5.16
4/26/2021,ARKQ,JD.COM INC-ADR,JD,47215P106,2133891.0,163776134.25,4.88
4/26/2021,ARKQ,ALPHABET INC-CL C,GOOG,02079K107,68498.0,158593419.4,4.72
4/26/2021,ARKQ,KRATOS DEFENSE & SECURITY,KTOS,50077B207,5696412.0,153974016.36,4.59
4/26/2021,ARKQ,NXP SEMICONDUCTORS NV,NXPI,N6596X109,578957.0,116694572.92,3.48
4/26/2021,ARKQ,DEERE & CO,DE,244199105,303692.0,114270188.84,3.4
4/26/2021,ARKQ,TERADYNE INC,TER,880770102,857798.0,112826170.94,3.36
4/26/2021,ARKQ,KOMATSU LTD -SPONS ADR,KMTUY,500458401,3404353.0,100224152.32,2.98
4/26/2021,ARKQ,TELEDYNE TECHNOLOGIES INC,TDY,879360105,210465.0,93332808.9,2.78
4/26/2021,ARKQ,IRIDIUM COMMUNICATIONS INC,IRDM,46269C102,2461101.0,92697369.17,2.76
4/26/2021,ARKQ,LOCKHEED MARTIN CORP,LMT,539830109,242748.0,91586392.92,2.73
4/26/2021,ARKQ,NVIDIA CORP,NVDA,67066G104,132826.0,81104883.86,2.42
4/26/2021,ARKQ,NIU TECHNOLOGIES-SPONS ADR,NIU,65481N100,1977150.0,74558326.5,2.22
4/26/2021,ARKQ,CATERPILLAR INC,CAT,149123101,322283.0,74160541.13,2.21
4/26/2021,ARKQ,MAGNA INTERNATIONAL INC,MGA,559222401,705325.0,68896146.0,2.05
4/26/2021,ARKQ,3D SYSTEMS CORP,DDD,88554D205,2868103.0,63614524.54,1.89
4/26/2021,ARKQ,NANO DIMENSION LTD - ADR,NNDM,63008G203,8479368.0,63510466.32,1.89
4/26/2021,ARKQ,WORKHORSE GROUP INC,WKHS,98138J206,4745597.0,60174169.96,1.79
4/26/2021,ARKQ,UNITY SOFTWARE INC,U,91332U101,565164.0,57934961.64,1.73
4/26/2021,ARKQ,BYD CO LTD-UNSPONSORED ADR,BYDDY,05606L100,1231321.0,57576569.96,1.71
4/26/2021,ARKQ,MATERIALISE NV-ADR,MTLS,57667T100,1752228.0,56649531.24,1.69
4/26/2021,ARKQ,RAVEN INDUSTRIES INC,RAVN,754212108,1370468.0,55531363.36,1.65
4/26/2021,ARKQ,AEROVIRONMENT INC,AVAV,008073108,494879.0,55159213.34,1.64
4/26/2021,ARKQ,VUZIX CORP,VUZI,92921W300,2078757.0,48081649.41,1.43
4/26/2021,ARKQ,INTUITIVE SURGICAL INC,ISRG,46120E602,49729.0,43539231.37,1.3
4/26/2021,ARKQ,2U INC,TWOU,90214J101,1029139.0,41741877.84,1.24
4/26/2021,ARKQ,ELBIT SYSTEMS LTD,ESLT,M3760D101,291516.0,40987149.6,1.22
4/26/2021,ARKQ,TENCENT HOLDINGS LTD-UNS ADR,TCEHY,88032Q109,495606.0,40540570.8,1.21
4/26/2021,ARKQ,VIRGIN GALACTIC HOLDINGS INC,SPCE,92766K106,1740123.0,38561125.68,1.15
4/26/2021,ARKQ,ANSYS INC,ANSS,03662Q105,103704.0,38549887.92,1.15
4/26/2021,ARKQ,SYNOPSYS INC,SNPS,871607107,145976.0,36705665.2,1.09
4/26/2021,ARKQ,PACCAR INC,PCAR,693718108,381052.0,35571204.2,1.06
4/26/2021,ARKQ,ALIBABA GROUP HOLDING-SP ADR,BABA,01609W102,142455.0,33060956.4,0.98
4/26/2021,ARKQ,STRATASYS LTD,SSYS,M85548101,1264660.0,29719510.0,0.89
4/26/2021,ARKQ,TUSIMPLE HOLDINGS INC - A,TSP,90089L108,717643.0,28382780.65,0.85
4/26/2021,ARKQ,EXPERIENCE INVESTMENT CORP-A,EXPC,30217C109,2738069.0,27544974.14,0.82
4/26/2021,ARKQ,PROTO LABS INC,PRLB,743713109,221664.0,24369740.16,0.73
4/26/2021,ARKQ,JAWS SPITFIRE ACQUISITION-A,SPFR,G50740102,2324195.0,23660305.1,0.7
4/26/2021,ARKQ,AUTODESK INC,ADSK,052769106,73932.0,21829901.64,0.65
4/26/2021,ARKQ,ONE - CLASS A,AONE,G7000X105,2098618.0,21489848.32,0.64
4/26/2021,ARKQ,EXONE CO/THE,XONE,302104104,854486.0,20541843.44,0.61
4/26/2021,ARKQ,ATLAS CREST INVESTMENT COR-A,ACIC,049284102,1633227.0,16152615.03,0.48
4/26/2021,ARKQ,UIPATH INC - CLASS A,PATH,90364P105,186795.0,13979737.8,0.42
4/26/2021,ARKQ,ORGANOVO HOLDINGS INC,ONVO ,68620A203,168863.0,1585623.57,0.05
4/26/2021,ARKQ,TAIWAN SEMICONDUCTOR-SP ADR,TSM,874039100,5294.0,628080.16,0.02
4/26/2021,ARKQ,XILINX INC,XLNX,983919101,2379.0,308461.14,0.01
4/26/2021,ARKW,TESLA INC,TSLA,88160R101,984705.0,718243827.0,10.53
4/26/2021,ARKW,SQUARE INC - A,SQ,852234103,1416891.0,349164449.13,5.12
4/26/2021,ARKW,GRAYSCALE BITCOIN TRUST BTC,GBTC,389637109,7637407.0,323711495.7,4.75
4/26/2021,ARKW,TELADOC HEALTH INC,TDOC,87918A105,1594158.0,290854127.1,4.26
4/26/2021,ARKW,SPOTIFY TECHNOLOGY SA,SPOT,L8681T102,873367.0,248132298.37,3.64
4/26/2021,ARKW,SHOPIFY INC - CLASS A,SHOP,82509L107,224490.0,246721244.7,3.62
4/26/2021,ARKW,ROKU INC,ROKU,77543R102,676624.0,241466806.88,3.54
4/26/2021,ARKW,TWITTER INC,TWTR,90184L102,2912510.0,195196420.2,2.86
4/26/2021,ARKW,ZOOM VIDEO COMMUNICATIONS-A,ZM,98980L101,555717.0,187209942.96,2.75
4/26/2021,ARKW,ZILLOW GROUP INC - C,Z,98954M200,1315207.0,180183359.0,2.64
4/26/2021,ARKW,SEA LTD-ADR,SE,81141R100,689282.0,178241432.38,2.61
4/26/2021,ARKW,UNITY SOFTWARE INC,U,91332U101,1723281.0,176653535.31,2.59
4/26/2021,ARKW,TWILIO INC - A,TWLO,90138F102,442669.0,170268204.16,2.5
4/26/2021,ARKW,TRADE DESK INC/THE -CLASS A,TTD,88339J105,228692.0,166142451.08,2.44
4/26/2021,ARKW,PELOTON INTERACTIVE INC-A,PTON,70614W100,1393570.0,140848119.9,2.07
4/26/2021,ARKW,JD.COM INC-ADR,JD,47215P106,1823040.0,139918320.0,2.05
4/26/2021,ARKW,OPENDOOR TECHNOLOGIES INC,OPEN,683712103,6556126.0,128106702.04,1.88
4/26/2021,ARKW,COINBASE GLOBAL INC -CLASS A,COIN,19260Q107,432515.0,126121374.0,1.85
4/26/2021,ARKW,SKILLZ INC,SKLZ,83067L109,6809696.0,123732176.32,1.81
4/26/2021,ARKW,PALANTIR TECHNOLOGIES INC-A,PLTR,69608A108,4978308.0,116542190.28,1.71
4/26/2021,ARKW,BAIDU INC - SPON ADR,BIDU,056752108,519742.0,114831797.48,1.68
4/26/2021,ARKW,DRAFTKINGS INC - CL A,DKNG,26142R104,1889094.0,109794143.28,1.61
4/26/2021,ARKW,PAYPAL HOLDINGS INC,PYPL,70450Y103,404528.0,107616583.84,1.58
4/26/2021,ARKW,KE HOLDINGS INC,BEKE,482497104,1708692.0,96336054.96,1.41
4/26/2021,ARKW,FASTLY INC - CLASS A,FSLY,31188V100,1373808.0,94682847.36,1.39
4/26/2021,ARKW,NETFLIX INC,NFLX,64110L106,179667.0,90830651.85,1.33
4/26/2021,ARKW,TENCENT HOLDINGS LTD-UNS ADR,TCEHY,88032Q109,1098279.0,89839222.2,1.32
4/26/2021,ARKW,ADYEN NV-UNSPON ADR,ADYEY,00783V104,1715928.0,87941310.0,1.29
4/26/2021,ARKW,AGORA INC-ADR,API,00851L103,1446701.0,86512719.8,1.27
4/26/2021,ARKW,DOCUSIGN INC,DOCU,256163106,383908.0,86317874.72,1.27
4/26/2021,ARKW,PINDUODUO INC-ADR,PDD,722304102,557667.0,77298222.87,1.13
4/26/2021,ARKW,HUBSPOT INC,HUBS,443573100,135742.0,76644005.46,1.12
4/26/2021,ARKW,SNAP INC - A,SNAP,83304A106,1243214.0,76209018.2,1.12
4/26/2021,ARKW,CLOUDFLARE INC - CLASS A,NET,18915M107,903186.0,74711545.92,1.1
4/26/2021,ARKW,PAGERDUTY INC,PD,69553P100,1782265.0,75354164.2,1.1
4/26/2021,ARKW,NVIDIA CORP,NVDA,67066G104,121722.0,74324670.42,1.09
4/26/2021,ARKW,INTERCONTINENTAL EXCHANGE IN,ICE,45866F104,607287.0,73645694.49,1.08
4/26/2021,ARKW,PURE STORAGE INC - CLASS A,PSTG,74624M102,3410717.0,71318092.47,1.05
4/26/2021,ARKW,PINTEREST INC- CLASS A,PINS,72352L106,940297.0,70512872.03,1.03
4/26/2021,ARKW,CROWDSTRIKE HOLDINGS INC - A,CRWD,22788C105,320201.0,70220079.3,1.03
4/26/2021,ARKW,HUYA INC-ADR,HUYA,44852D108,3733563.0,69070915.5,1.01
4/26/2021,ARKW,VERACYTE INC,VCYT,92337F107,1368388.0,67666786.6,0.99
4/26/2021,ARKW,SILVERGATE CAPITAL CORP-CL A,SI,82837P408,574007.0,66200227.31,0.97
4/26/2021,ARKW,LENDINGCLUB CORP,LC,52603A208,4555067.0,65684066.14,0.96
4/26/2021,ARKW,2U INC,TWOU,90214J101,1565570.0,63499519.2,0.93
4/26/2021,ARKW,MERCADOLIBRE INC,MELI,58733R102,38119.0,61025088.29,0.89
4/26/2021,ARKW,NINTENDO CO LTD-UNSPONS ADR,NTDOY,654445303,821106.0,59489129.7,0.87
4/26/2021,ARKW,ROBLOX CORP -CLASS A,RBLX,771049103,729015.0,52328696.7,0.77
4/26/2021,ARKW,LENDINGTREE INC,TREE UW,52603B107,192790.0,43771041.6,0.64
4/26/2021,ARKW,NANO DIMENSION LTD - ADR,NNDM,63008G203,5401660.0,40458433.4,0.59
4/26/2021,ARKW,OKTA INC,OKTA,679295105,108088.0,30188978.4,0.44
4/26/2021,ARKW,UIPATH INC - CLASS A,PATH,90364P105,381994.0,28588430.96,0.42
4/26/2021,ARKW,SYNOPSYS INC,SNPS,871607107,2586.0,650249.7,0.01
4/26/2021,ARKG,TELADOC HEALTH INC,TDOC,87918A105,3776044.0,688939227.8,7.11
4/26/2021,ARKG,EXACT SCIENCES CORP,EXAS,30063P105,3714394.0,497580220.24,5.14
4/26/2021,ARKG,REGENERON PHARMACEUTICALS,REGN,75886F107,926926.0,452933120.64,4.68
4/26/2021,ARKG,PACIFIC BIOSCIENCES OF CALIF,PACB,69404D108,13919358.0,430943323.68,4.45
4/26/2021,ARKG,TWIST BIOSCIENCE CORP,TWST,90184D100,2952542.0,393042391.04,4.06
4/26/2021,ARKG,NOVARTIS AG-SPONSORED ADR,NVS,66987V109,4300260.0,379583950.2,3.92
4/26/2021,ARKG,VERTEX PHARMACEUTICALS INC,VRTX,92532F100,1734007.0,377840125.3,3.9
4/26/2021,ARKG,CAREDX INC,CDNA,14167L103,4500527.0,355361611.92,3.67
