date,fund,company,ticker,cusip,shares,market value($),weight(%)
4/20/2021,ARKK,TESLA INC,TSLA,88160R101,3592678.0,2567435479.14,10.75
4/20/2021,ARKK,SQUARE INC - A,SQ,852234103,6127279.0,1503205357.07,6.29
4/20/2021,ARKK,TELADOC HEALTH INC,TDOC,87918A105,8110783.0,1493114042.47,6.25
4/20/2021,ARKK,ROKU INC,ROKU,77543R102,3900598.0,1408700967.7,5.9
4/20/2021,ARKK,ZILLOW GROUP INC - C,Z,98954M200,6618822.0,880303326.0,3.69
4/20/2021,ARKK,ZOOM VIDEO COMMUNICATIONS-A,ZM,98980L101,2537277.0,822915049.41,3.45
4/20/2021,ARKK,SPOTIFY TECHNOLOGY SA,SPOT,L8681T102,2725765.0,764222733.05,3.2
4/20/2021,ARKK,SHOPIFY INC - CLASS A,SHOP,82509L107,663049.0,759708283.22,3.18
4/20/2021,ARKK,BAIDU INC - SPON ADR,BIDU,056752108,3540657.0,743183904.3,3.11
4/20/2021,ARKK,EXACT SCIENCES CORP,EXAS,30063P105,5482144.0,699137824.32,2.93
4/20/2021,ARKK,TWILIO INC - A,TWLO,90138F102,1808846.0,664678551.16,2.78
4/20/2021,ARKK,UNITY SOFTWARE INC,U,91332U101,6322155.0,619128639.15,2.59
4/20/2021,ARKK,CRISPR THERAPEUTICS AG,CRSP,H17182108,5156216.0,593171088.64,2.48
4/20/2021,ARKK,DOCUSIGN INC,DOCU,256163106,2440317.0,544922786.1,2.28
4/20/2021,ARKK,INVITAE CORP,NVTA,46185L103,14827391.0,523703450.12,2.19
4/20/2021,ARKK,10X GENOMICS INC-CLASS A,TXG,88025U109,2370929.0,443292595.13,1.86
4/20/2021,ARKK,SEA LTD-ADR,SE,81141R100,1609605.0,402401250.0,1.69
4/20/2021,ARKK,INTELLIA THERAPEUTICS INC,NTLA,45826J105,5484231.0,369253273.23,1.55
4/20/2021,ARKK,IOVANCE BIOTHERAPEUTICS INC,IOVA,462260100,11787084.0,362452833.0,1.52
4/20/2021,ARKK,NINTENDO CO LTD-UNSPONS ADR,NTDOY,654445303,4938251.0,360591088.02,1.51
4/20/2021,ARKK,PURE STORAGE INC - CLASS A,PSTG,74624M102,16726764.0,347582155.92,1.46
4/20/2021,ARKK,TWIST BIOSCIENCE CORP,TWST,90184D100,2680293.0,342166204.38,1.43
4/20/2021,ARKK,KE HOLDINGS INC,BEKE,482497104,6468251.0,326129215.42,1.37
4/20/2021,ARKK,COINBASE GLOBAL INC -CLASS A,COIN,19260Q107,967143.0,322058619.0,1.35
4/20/2021,ARKK,PALANTIR TECHNOLOGIES INC-A,PLTR,69608A108,14243569.0,312503903.86,1.31
4/20/2021,ARKK,TWITTER INC,TWTR,90184L102,4498707.0,305642153.58,1.28
4/20/2021,ARKK,IRIDIUM COMMUNICATIONS INC,IRDM,46269C102,7854783.0,302173502.01,1.27
4/20/2021,ARKK,INTERCONTINENTAL EXCHANGE IN,ICE,45866F104,2455269.0,293993910.06,1.23
4/20/2021,ARKK,PROTO LABS INC,PRLB,743713109,2641107.0,272958408.45,1.14
4/20/2021,ARKK,BEAM THERAPEUTICS INC,BEAM,07373V105,3835247.0,271880659.83,1.14
4/20/2021,ARKK,2U INC,TWOU,90214J101,6841991.0,265537670.71,1.11
4/20/2021,ARKK,TENCENT HOLDINGS LTD-UNS ADR,TCEHY,88032Q109,3334061.0,265424596.21,1.11
4/20/2021,ARKK,PAGERDUTY INC,PD,69553P100,6415067.0,261157377.57,1.09
4/20/2021,ARKK,FATE THERAPEUTICS INC,FATE,31189P102,3227189.0,257045603.85,1.08
4/20/2021,ARKK,NOVARTIS AG-SPONSORED ADR,NVS,66987V109,2785991.0,246225884.58,1.03
4/20/2021,ARKK,SYNOPSYS INC,SNPS,871607107,974438.0,244233140.32,1.02
4/20/2021,ARKK,TERADYNE INC,TER,880770102,1733046.0,218918370.72,0.92
4/20/2021,ARKK,LENDINGTREE INC,TREE UW,52603B107,979302.0,213791419.62,0.9
4/20/2021,ARKK,PACCAR INC,PCAR,693718108,2089485.0,195053424.75,0.82
4/20/2021,ARKK,DRAFTKINGS INC - CL A,DKNG,26142R104,3407173.0,193118565.64,0.81
4/20/2021,ARKK,EDITAS MEDICINE INC,EDIT,28106W103,5653178.0,193169092.26,0.81
4/20/2021,ARKK,VERACYTE INC,VCYT,92337F107,4112180.0,186322875.8,0.78
4/20/2021,ARKK,PACIFIC BIOSCIENCES OF CALIF,PACB,69404D108,6164045.0,182517372.45,0.76
4/20/2021,ARKK,MATERIALISE NV-ADR,MTLS,57667T100,4898950.0,149711912.0,0.63
4/20/2021,ARKK,NANOSTRING TECHNOLOGIES INC,NSTG,63009R109,1980640.0,141279051.2,0.59
4/20/2021,ARKK,SERES THERAPEUTICS INC,MCRB,81750R102,6827188.0,134495603.6,0.56
4/20/2021,ARKK,TRIMBLE INC,TRMB,896239100,1477329.0,119619329.13,0.5
4/20/2021,ARKK,STRATASYS LTD,SSYS,M85548101,5499647.0,116537519.93,0.49
4/20/2021,ARKK,REGENERON PHARMACEUTICALS,REGN,75886F107,224352.0,112106450.88,0.47
4/20/2021,ARKK,BERKELEY LIGHTS INC,BLI,084310101,2349254.0,110133027.52,0.46
4/20/2021,ARKK,HUYA INC-ADR,HUYA,44852D108,5843187.0,105002070.39,0.44
4/20/2021,ARKK,CERUS CORP,CERS,157085101,16191680.0,95854745.6,0.4
4/20/2021,ARKK,TUSIMPLE HOLDINGS INC - A,TSP,90089L108,2666730.0,93175546.2,0.39
4/20/2021,ARKK,COMPUGEN LTD,CGEN,M25722105,8518688.0,70619923.52,0.3
4/20/2021,ARKK,SYROS PHARMACEUTICALS INC,SYRS,87184Q107,4294688.0,25209818.56,0.11
4/20/2021,ARKQ,TESLA INC,TSLA,88160R101,536186.0,383174601.18,11.52
4/20/2021,ARKQ,TRIMBLE INC,TRMB,896239100,2430431.0,196791998.07,5.92
4/20/2021,ARKQ,BAIDU INC - SPON ADR,BIDU,056752108,794653.0,166797664.7,5.02
4/20/2021,ARKQ,JD.COM INC-ADR,JD,47215P106,2163569.0,166486634.55,5.01
4/20/2021,ARKQ,ALPHABET INC-CL C,GOOG,02079K107,69446.0,159892470.4,4.81
4/20/2021,ARKQ,KRATOS DEFENSE & SECURITY,KTOS,50077B207,5775640.0,156057792.8,4.69
4/20/2021,ARKQ,DEERE & CO,DE,244199105,307916.0,117229779.52,3.53
4/20/2021,ARKQ,NXP SEMICONDUCTORS NV,NXPI,N6596X109,587009.0,114325872.84,3.44
4/20/2021,ARKQ,TERADYNE INC,TER,880770102,869731.0,109864419.92,3.3
4/20/2021,ARKQ,KOMATSU LTD -SPONS ADR,KMTUY,500458401,3451706.0,105967374.2,3.19
4/20/2021,ARKQ,NVIDIA CORP,NVDA,67066G104,166207.0,102129215.29,3.07
4/20/2021,ARKQ,LOCKHEED MARTIN CORP,LMT,539830109,246125.0,96414546.25,2.9
4/20/2021,ARKQ,TELEDYNE TECHNOLOGIES INC,TDY,879360105,213391.0,91587417.2,2.75
4/20/2021,ARKQ,IRIDIUM COMMUNICATIONS INC,IRDM,46269C102,2365052.0,90983550.44,2.74
4/20/2021,ARKQ,CATERPILLAR INC,CAT,149123101,326769.0,75937847.91,2.28
4/20/2021,ARKQ,MAGNA INTERNATIONAL INC,MGA,559222401,715137.0,67222878.0,2.02
4/20/2021,ARKQ,NIU TECHNOLOGIES-SPONS ADR,NIU,65481N100,1914303.0,64148293.53,1.93
4/20/2021,ARKQ,BYD CO LTD-UNSPONSORED ADR,BYDDY,05606L100,1248448.0,58677056.0,1.76
4/20/2021,ARKQ,NANO DIMENSION LTD - ADR,NNDM,63008G203,8597301.0,57086078.64,1.72
4/20/2021,ARKQ,WORKHORSE GROUP INC,WKHS,98138J206,4491136.0,56588313.6,1.7
4/20/2021,ARKQ,UNITY SOFTWARE INC,U,91332U101,573027.0,56116534.11,1.69
4/20/2021,ARKQ,MATERIALISE NV-ADR,MTLS,57667T100,1778844.0,54361472.64,1.63
4/20/2021,ARKQ,RAVEN INDUSTRIES INC,RAVN,754212108,1389532.0,53663725.84,1.61
4/20/2021,ARKQ,AEROVIRONMENT INC,AVAV,008073108,501765.0,53026525.2,1.59
4/20/2021,ARKQ,VUZIX CORP,VUZI,92921W300,2107674.0,46684979.1,1.4
4/20/2021,ARKQ,3D SYSTEMS CORP,DDD,88554D205,2341583.0,44349582.02,1.33
4/20/2021,ARKQ,ELBIT SYSTEMS LTD,ESLT,M3760D101,295573.0,42201912.94,1.27
4/20/2021,ARKQ,INTUITIVE SURGICAL INC,ISRG,46120E602,50422.0,40901822.18,1.23
4/20/2021,ARKQ,2U INC,TWOU,90214J101,1044769.0,40547484.89,1.22
4/20/2021,ARKQ,TENCENT HOLDINGS LTD-UNS ADR,TCEHY,88032Q109,502504.0,40004343.44,1.2
4/20/2021,ARKQ,VIRGIN GALACTIC HOLDINGS INC,SPCE,92766K106,1764328.0,39626806.88,1.19
4/20/2021,ARKQ,ANSYS INC,ANSS,03662Q105,105145.0,38322198.15,1.15
4/20/2021,ARKQ,SYNOPSYS INC,SNPS,871607107,148009.0,37096975.76,1.12
4/20/2021,ARKQ,PACCAR INC,PCAR,693718108,386354.0,36066145.9,1.08
4/20/2021,ARKQ,ALIBABA GROUP HOLDING-SP ADR,BABA,01609W102,144439.0,33911388.42,1.02
4/20/2021,ARKQ,EXPERIENCE INVESTMENT CORP-A,EXPC,30217C109,2776157.0,27817093.14,0.84
4/20/2021,ARKQ,STRATASYS LTD,SSYS,M85548101,1283871.0,27205226.49,0.82
4/20/2021,ARKQ,TUSIMPLE HOLDINGS INC - A,TSP,90089L108,727629.0,25423357.26,0.76
4/20/2021,ARKQ,PROTO LABS INC,PRLB,743713109,225033.0,23257160.55,0.7
4/20/2021,ARKQ,AUTODESK INC,ADSK,052769106,74964.0,21754552.8,0.65
4/20/2021,ARKQ,ONE - CLASS A,AONE,G7000X105,2127813.0,21384520.65,0.64
